respID,Response,Std,DupeCount,OrigCount,OG99,OrigSum,OG99Sum,FlexCat,FlexCount,FlexSum,ShiftCount,ShiftSum,StartingRow,CaseOrder,RespSec,ReadSec,N,M,count,MAUI,pct_giving,UI95
47224003,plastic,plastic,37,1,0,3,0,attribute,0,2,0,2,1326,2,3.723,4.258,928,294,36,0.426636569,0.040723982,1
47224003,papers,paper s ,173,0,0,3,0,bind,1,2,1,2,1326,3,4.846,4.258,928,294,167,0.153639955,0.188914027,0
47224003,files,files,15,1,0,3,0,bind,0,2,0,2,1326,4,6.241,4.258,928,294,14,0.641083521,0.015837104,1
47224003,hold,hold,30,1,0,3,0,bind,0,2,0,2,1326,5,7.872,4.258,928,294,27,0.500282167,0.030542986,1
47224003,together,together,54,0,0,3,0,bind,0,2,0,2,1326,6,10.111,4.258,928,294,49,0.315744921,0.055429864,0
58787104,used to hold papers together,hold paper together,294,0,0,5,2,bind,1,4,0,4,1332,1,10.198,3.087,928,294,283,0.039926637,0.320135747,0
58787104,can be used as a lock pick,lock picker,186,0,0,5,2,tip,1,4,1,4,1332,2,18.14,3.087,928,294,178,0.10496614,0.201357466,0
58787104,come in different sizes,sizes,9,1,1,5,2,attribute,1,4,1,4,1332,3,23.558,3.087,928,294,8,0.7251693,0.009049774,1
58787104,can come in different colors,colors,46,1,0,5,2,attribute,0,4,0,4,1332,4,32.633,3.087,928,294,45,0.342268623,0.050904977,0
58787104,made of wire,wire,23,1,0,5,2,bend,1,4,1,4,1332,5,36.353,3.087,928,294,22,0.551918736,0.024886878,1
58787104,trumpet shaped,trumpet shaped,1,1,1,5,2,bend,0,4,0,4,1332,6,44.494,3.087,928,294,1,0.949633183,0.001131222,1
58787104,sometimes are plastic coated,plastic,37,1,0,5,2,attribute,0,4,1,4,1332,7,54.304,3.087,928,294,36,0.426636569,0.040723982,1
28019438,poker,poker,26,1,0,5,2,tip,1,3,1,3,1339,1,24.677,24.181,928,294,25,0.522291196,0.028280543,1
28019438,key,key,13,1,0,5,2,tip,0,3,0,3,1339,2,26.891,24.181,928,294,12,0.672121896,0.013574661,1
28019438,weight,weight,3,1,1,5,2,attribute,1,3,1,3,1339,3,31.837,24.181,928,294,3,0.842832957,0.003393665,1
28019438,jewlery,jewelry,23,1,0,5,2,bend,1,3,1,3,1339,4,40.351,24.181,928,294,22,0.551918736,0.024886878,1
28019438,launcher,launcher,1,1,1,5,2,bend,0,3,0,3,1339,5,50.759,24.181,928,294,1,0.949633183,0.001131222,1
48446447,stab someone,weapon,32,1,0,1,0,tip,1,1,1,1,1344,1,3.94,1.353,928,294,29,0.480671558,0.03280543,1
48446447,tooth pick,toothpick,58,0,0,1,0,tip,0,1,0,1,1344,2,8.764,1.353,928,294,56,0.279063205,0.063348416,0
80092691,always think of silly msft CLIPPY,microsoft,29,1,0,3,2,icon,1,2,1,3,1346,1,7.229,8.228,928,294,28,0.488713318,0.031674208,1
80092691,rarely used these days,outdated,2,1,1,3,2,icon,0,2,0,3,1346,2,13.173,8.228,928,294,2,0.878668172,0.002262443,1
80092691,actually,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.624576749,0.016968326,1
80092691,design is absolute perfection for its use,perfect design,1,1,1,3,2,icon,0,2,1,3,1346,4,44.375,8.228,928,294,1,0.949633183,0.001131222,1
25156244,keeping keys together,keyring,17,1,0,2,1,bend,1,2,1,3,1350,1,NA,2.026,928,294,15,0.624576749,0.016968326,1
25156244,keeping papers together,hold paper together,294,0,0,2,1,bind,1,2,1,3,1350,2,NA,2.026,928,294,283,0.039926637,0.320135747,0
25156244,laycing things,lacing,1,1,1,2,1,bend,0,2,1,3,1350,3,NA,2.026,928,294,1,0.949633183,0.001131222,1
43892492,hold together,together,54,0,0,8,5,bind,1,4,1,8,1353,1,4.802,2.891,928,294,49,0.315744921,0.055429864,0
43892492,metal,metal,145,0,0,8,5,attribute,1,4,1,8,1353,2,6.418,2.891,928,294,133,0.195965011,0.150452489,0
43892492,plastic,plastic,37,1,0,8,5,attribute,0,4,0,8,1353,3,7.636,2.891,928,294,36,0.426636569,0.040723982,1
43892492,coil,coil,1,1,1,8,5,bend,1,4,1,8,1353,4,11.413,2.891,928,294,1,0.949633183,0.001131222,1
43892492,curl,curly,2,1,1,8,5,bend,0,4,0,8,1353,5,12.597,2.891,928,294,1,0.949633183,0.001131222,1
43892492,office,office,51,0,0,8,5,location,1,4,1,8,1353,6,14.234,2.891,928,294,45,0.342268623,0.050904977,0
43892492,supplies,supplies,9,1,1,8,5,attribute,0,4,1,8,1353,7,16.126,2.891,928,294,8,0.7251693,0.009049774,1
43892492,organization,organize,89,0,0,8,5,bind,0,4,1,8,1353,8,19.715,2.891,928,294,85,0.226721219,0.096153846,0
43892492,organized,organize,89,0,0,8,5,bind,0,4,0,8,1353,9,23.035,2.891,928,294,85,0.226721219,0.096153846,0
43892492,desk,desk,14,1,0,8,5,location,0,4,1,8,1353,10,25.42,2.891,928,294,14,0.641083521,0.015837104,1
43892492,papers,paper s ,173,0,0,8,5,bind,0,4,1,8,1353,11,31.871,2.891,928,294,167,0.153639955,0.188914027,0
43892492,affix,affix,1,1,1,8,5,bind,0,4,0,8,1353,12,36.02,2.891,928,294,1,0.949633183,0.001131222,1
43892492,join,join,8,1,1,8,5,bind,0,4,0,8,1353,13,57.783,2.891,928,294,7,0.750141084,0.007918552,1
43892492,documents,documents,12,1,0,8,5,bind,0,4,0,8,1353,14,68.133,2.891,928,294,11,0.686653499,0.012443439,1
57767237,use it to hold documents together,hold paper together,294,0,0,1,1,bind,1,4,0,3,1367,1,9.213,7.747,928,294,283,0.039926637,0.320135747,0
57767237,link them together to form a chain,chain,62,0,0,1,1,link,1,4,1,3,1367,2,14.701,7.747,928,294,58,0.246896163,0.06561086,0
57767237,pull them apart to unlock a closet,lock picker,186,0,0,1,1,tip,1,4,1,3,1367,3,26.996,7.747,928,294,178,0.10496614,0.201357466,0
57767237,use them to help a child learn how to count and/or sort (if different colors),teach counting,1,1,1,1,1,icon,1,4,1,3,1367,4,52.212,7.747,928,294,1,0.949633183,0.001131222,1
55779439,holder,holder,22,1,0,1,0,bend,1,3,1,3,1371,1,2.531,1.846,928,294,20,0.578724605,0.022624434,1
55779439,holds papers together,hold paper together,294,0,0,1,0,bind,1,3,1,3,1371,2,5.128,1.846,928,294,283,0.039926637,0.320135747,0
55779439,easily organize things,organize,89,0,0,1,0,bind,0,3,0,3,1371,3,10.441,1.846,928,294,85,0.226721219,0.096153846,0
55779439,lock pick,lock picker,186,0,0,1,0,tip,1,3,1,3,1371,4,13.338,1.846,928,294,178,0.10496614,0.201357466,0
52071394,desk,desk,14,1,0,1,0,location,1,3,1,3,1375,1,2.109,3.975,928,294,14,0.641083521,0.015837104,1
52071394,papers,paper s ,173,0,0,1,0,bind,1,3,1,3,1375,2,4.717,3.975,928,294,167,0.153639955,0.188914027,0
52071394,staple,staple,49,0,0,1,0,bend,1,3,1,3,1375,3,9.181,3.975,928,294,49,0.315744921,0.055429864,0
20771213,keep papers together,hold paper together,294,0,0,3,1,bind,1,4,1,5,1378,1,5.29,14.773,928,294,283,0.039926637,0.320135747,0
20771213,pick a lock,lock picker,186,0,0,3,1,tip,1,4,1,5,1378,2,8.149,14.773,928,294,178,0.10496614,0.201357466,0
20771213,conduit of electricity,circuit,9,1,1,3,1,link,1,4,1,5,1378,3,17.775,14.773,928,294,9,0.706123025,0.010180995,1
20771213,magnetic paperclip,magnet,13,1,0,3,1,attribute,1,4,1,5,1378,4,30.77,14.773,928,294,13,0.656179458,0.014705882,1
20771213,poke a person,poker,26,1,0,3,1,tip,0,4,1,5,1378,5,39.077,14.773,928,294,25,0.522291196,0.028280543,1
20210755,papers,paper s ,173,0,0,2,2,bind,1,4,1,4,1383,1,4.859,4.685,928,294,167,0.153639955,0.188914027,0
20210755,fling it across the room,throw,3,1,1,2,2,icon,1,4,1,4,1383,2,15.027,4.685,928,294,3,0.842832957,0.003393665,1
20210755,tons of them in drawers,desk drawer,4,1,1,2,2,location,1,4,1,4,1383,3,33.795,4.685,928,294,4,0.819130926,0.004524887,1
20210755,staples are better,staple,49,0,0,2,2,bend,1,4,1,4,1383,4,39.259,4.685,928,294,49,0.315744921,0.055429864,0
68817888,made out of metal,metal,145,0,0,1,1,attribute,1,3,1,3,1387,1,10.671,1.07,928,294,133,0.195965011,0.150452489,0
68817888,holds paper together,hold paper together,294,0,0,1,1,bind,1,3,1,3,1387,2,15.804,1.07,928,294,283,0.039926637,0.320135747,0
68817888,can be un-shaped,unbend,2,1,1,1,1,bend,1,3,1,3,1387,3,30.411,1.07,928,294,2,0.878668172,0.002262443,1
43140153,jewelry,jewelry,23,1,0,1,0,bend,1,1,0,0,1390,1,2.226,2.236,928,294,22,0.551918736,0.024886878,1
20106780,Organize,organize,89,0,0,6,3,bind,1,3,1,3,1391,1,4.986,23.314,928,294,85,0.226721219,0.096153846,0
20106780,Hold,hold,30,1,0,6,3,bind,0,3,0,3,1391,2,7.019,23.314,928,294,27,0.500282167,0.030542986,1
20106780,Adhere,adhere,1,1,1,6,3,bind,0,3,0,3,1391,3,10.886,23.314,928,294,1,0.949633183,0.001131222,1
20106780,Clamp,clamp,2,1,1,6,3,bind,0,3,0,3,1391,4,17.815,23.314,928,294,2,0.878668172,0.002262443,1
20106780,Together,together,54,0,0,6,3,bind,0,3,0,3,1391,5,24.218,23.314,928,294,49,0.315744921,0.055429864,0
20106780,Weight,weight,3,1,1,6,3,attribute,1,3,1,3,1391,6,29.466,23.314,928,294,3,0.842832957,0.003393665,1
20106780,Hook,hook,21,1,0,6,3,bend,1,3,1,3,1391,7,34.843,23.314,928,294,19,0.587048533,0.021493213,1
20106780,Bend,bend,39,1,0,6,3,bend,0,3,0,3,1391,8,39.671,23.314,928,294,38,0.405756208,0.042986425,1
10796470,Paper,paper s ,173,0,0,3,3,bind,1,2,1,3,1399,1,2.702,8.479,928,294,167,0.153639955,0.188914027,0
10796470,Packet,packets,6,1,1,3,3,bind,0,2,0,3,1399,2,16.165,8.479,928,294,6,0.775112867,0.00678733,1
10796470,Test,test,4,1,1,3,3,attribute,1,2,1,3,1399,3,31.413,8.479,928,294,3,0.842832957,0.003393665,1
10796470,Project,projects,4,1,1,3,3,bind,0,2,1,3,1399,4,36.941,8.479,928,294,3,0.842832957,0.003393665,1
20270169,paperclip,paperclip,33,1,0,1,0,bind,1,1,0,0,1403,1,15.649,22.786,928,294,33,0.446247178,0.037330317,1
31684918,ornament holder,hang ornament,18,1,0,6,2,bend,1,4,1,6,1404,1,4.523,46.9,928,294,18,0.594808126,0.020361991,1
31684918,hold paper together,hold paper together,294,0,0,6,2,bind,1,4,1,6,1404,2,25.117,46.9,928,294,283,0.039926637,0.320135747,0
31684918,hair clip,hair tie,39,1,0,6,2,bind,0,4,0,6,1404,3,28.326,46.9,928,294,37,0.416337472,0.041855204,1
31684918,zipper pull,zipper pull,8,1,1,6,2,link,1,4,1,6,1404,4,48.919,46.9,928,294,7,0.750141084,0.007918552,1
31684918,glue bottle unclogger,clear hole,6,1,1,6,2,tip,1,4,1,6,1404,5,58.253,46.9,928,294,6,0.775112867,0.00678733,1
31684918,bookmark,bookmark,43,1,0,6,2,bind,0,4,1,6,1404,6,80.567,46.9,928,294,42,0.360891648,0.047511312,1
31684918,surface scraper,scraper,14,1,0,6,2,tip,0,4,1,6,1404,7,86.778,46.9,928,294,13,0.656179458,0.014705882,1
90764034,metal,metal,145,0,0,1,0,attribute,1,1,1,1,1411,1,5.008,2.879,928,294,133,0.195965011,0.150452489,0
90764034,plastic,plastic,37,1,0,1,0,attribute,0,1,0,1,1411,2,7.778,2.879,928,294,36,0.426636569,0.040723982,1
54552603,hold photos,picture hanger,15,1,0,1,0,bend,1,2,1,2,1413,1,5.413,4.733,928,294,15,0.624576749,0.016968326,1
54552603,hold papers,hold paper together,294,0,0,1,0,bind,1,2,1,2,1413,2,7.934,4.733,928,294,283,0.039926637,0.320135747,0
78445701,book,book,2,1,1,6,6,bind,1,4,0,5,1415,1,9.87,25.824,928,294,2,0.878668172,0.002262443,1
78445701,test,test,4,1,1,6,6,attribute,1,4,1,5,1415,2,13.377,25.824,928,294,3,0.842832957,0.003393665,1
78445701,essay,essay,5,1,1,6,6,bind,0,4,1,5,1415,3,34.514,25.824,928,294,5,0.797968397,0.005656109,1
78445701,padlock,padlock,1,1,1,6,6,bend,1,4,1,5,1415,4,48.724,25.824,928,294,1,0.949633183,0.001131222,1
78445701,rubber band,rubberband,1,1,1,6,6,icon,1,4,1,5,1415,5,61.024,25.824,928,294,1,0.949633183,0.001131222,1
78445701,homework,homework,3,1,1,6,6,bind,0,4,1,5,1415,6,77.252,25.824,928,294,3,0.842832957,0.003393665,1
80006883,paper,paper s ,173,0,0,3,1,bind,1,3,0,3,1421,1,1.987,1.473,928,294,167,0.153639955,0.188914027,0
80006883,hold,hold,30,1,0,3,1,bind,0,3,0,3,1421,2,3.395,1.473,928,294,27,0.500282167,0.030542986,1
80006883,metal,metal,145,0,0,3,1,attribute,1,3,1,3,1421,3,5.899,1.473,928,294,133,0.195965011,0.150452489,0
80006883,bent,bend,39,1,0,3,1,bend,1,3,1,3,1421,4,8.539,1.473,928,294,38,0.405756208,0.042986425,1
80006883,strong,strong,2,1,1,3,1,attribute,0,3,1,3,1421,5,26.883,1.473,928,294,2,0.878668172,0.002262443,1
72870013,hang,hanger,13,1,0,6,1,bend,1,5,1,5,1426,1,2.894,1.36,928,294,12,0.672121896,0.013574661,1
72870013,together,together,54,0,0,6,1,bind,1,5,1,5,1426,2,4.186,1.36,928,294,49,0.315744921,0.055429864,0
72870013,bind,bind,18,1,0,6,1,bind,0,5,0,5,1426,3,5.243,1.36,928,294,17,0.604683973,0.019230769,1
72870013,stapler,stapler,13,1,0,6,1,attribute,1,5,1,5,1426,4,6.089,1.36,928,294,13,0.656179458,0.014705882,1
72870013,tape,tape,4,1,1,6,1,location,1,5,1,5,1426,5,6.665,1.36,928,294,4,0.819130926,0.004524887,1
72870013,pushpins,tack,10,1,0,6,1,tip,1,5,1,5,1426,6,10.511,1.36,928,294,9,0.706123025,0.010180995,1
72870013,tacks,tack,10,1,0,6,1,tip,0,5,0,5,1426,7,11.113,1.36,928,294,9,0.706123025,0.010180995,1
55164244,staples,staple,49,0,0,5,2,bend,1,4,1,4,1433,1,6.4,4.544,928,294,49,0.315744921,0.055429864,0
55164244,stapler,stapler,13,1,0,5,2,attribute,1,4,1,4,1433,2,10.796,4.544,928,294,13,0.656179458,0.014705882,1
55164244,folders,folder,6,1,1,5,2,bind,1,4,1,4,1433,3,36.646,4.544,928,294,6,0.775112867,0.00678733,1
55164244,pencils,pencil pen,18,1,0,5,2,tip,1,4,1,4,1433,4,54.844,4.544,928,294,18,0.594808126,0.020361991,1
55164244,pens,pencil pen,18,1,0,5,2,tip,0,4,0,4,1433,5,67.953,4.544,928,294,18,0.594808126,0.020361991,1
55164244,witeout,clear hole,6,1,1,5,2,tip,0,4,0,4,1433,6,NA,4.544,928,294,6,0.775112867,0.00678733,1
34500041,Use to clip papers,clip paper,27,1,0,1,0,bind,1,1,1,1,1439,1,17.277,1.741,928,294,26,0.511568849,0.029411765,1
34500041,Hold things together,together,54,0,0,1,0,bind,0,1,0,1,1439,2,21.067,1.741,928,294,49,0.315744921,0.055429864,0
37572245,paper,paper s ,173,0,0,4,2,bind,1,4,0,4,1441,1,8.154,4.745,928,294,167,0.153639955,0.188914027,0
37572245,metal,metal,145,0,0,4,2,attribute,1,4,1,4,1441,2,14.03,4.745,928,294,133,0.195965011,0.150452489,0
37572245,craft,arts crafts,39,1,0,4,2,bend,1,4,1,4,1441,3,24.151,4.745,928,294,35,0.436653499,0.03959276,1
37572245,creativity,creativity,1,1,1,4,2,bend,0,4,0,4,1441,4,28.167,4.745,928,294,1,0.949633183,0.001131222,1
37572245,join,join,8,1,1,4,2,bind,0,4,1,4,1441,5,39.935,4.745,928,294,7,0.750141084,0.007918552,1
37572245,office supply,office supply,33,1,0,4,2,location,1,4,1,4,1441,6,58.988,4.745,928,294,30,0.468115124,0.033936652,1
58071382,Paperclip,paperclip,33,1,0,1,0,bind,1,1,1,1,1447,1,NA,2.762,928,294,33,0.446247178,0.037330317,1
79924556,organize,organize,89,0,0,0,0,bind,1,2,0,2,1448,1,3.934,2.468,928,294,85,0.226721219,0.096153846,0
79924556,office,office,51,0,0,0,0,location,1,2,1,2,1448,2,9.325,2.468,928,294,45,0.342268623,0.050904977,0
79924556,paper,paper s ,173,0,0,0,0,bind,0,2,1,2,1448,3,12.077,2.468,928,294,167,0.153639955,0.188914027,0
24250104,hold together,together,54,0,0,2,1,bind,1,3,0,2,1451,1,9.535,10.604,928,294,49,0.315744921,0.055429864,0
24250104,probe,probe,2,1,1,2,1,tip,1,3,1,2,1451,2,20.752,10.604,928,294,2,0.878668172,0.002262443,1
24250104,reset tool,press reset button,57,0,0,2,1,tip,0,3,0,2,1451,3,37.414,10.604,928,294,53,0.294441309,0.059954751,0
24250104,wire,wire,23,1,0,2,1,bend,1,3,1,2,1451,4,44.662,10.604,928,294,22,0.551918736,0.024886878,1
88811466,paper holder,hold paper together,294,0,0,4,0,bind,1,2,1,2,1455,1,7.688,3.372,928,294,283,0.039926637,0.320135747,0
88811466,bindre clip,binder,18,1,0,4,0,bind,0,2,0,2,1455,2,9.823,3.372,928,294,17,0.604683973,0.019230769,1
88811466,silver,silver,31,1,0,4,0,attribute,1,2,1,2,1455,3,11.817,3.372,928,294,31,0.455276524,0.035067873,1
88811466,small,small,42,1,0,4,0,attribute,0,2,0,2,1455,4,14.641,3.372,928,294,40,0.378103837,0.045248869,1
88811466,large,large,16,1,0,4,0,attribute,0,2,0,2,1455,5,15.8,3.372,928,294,16,0.611738149,0.018099548,1
36238848,holding items together,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.624576749,0.016968326,1
36238848,office supply,office supply,33,1,0,1,0,location,1,2,1,2,1460,2,29.19,3.07,928,294,30,0.468115124,0.033936652,1
77120420,Holding wires in place,cord holder,9,1,1,3,2,bind,1,2,1,2,1462,1,116.242,8.173,928,294,8,0.7251693,0.009049774,1
77120420,hanging up pictures on string,picture hanger,15,1,0,3,2,bend,1,2,1,2,1462,2,138.88,8.173,928,294,15,0.624576749,0.016968326,1
77120420,holding christmas lights in place,hold christmas lights,1,1,1,3,2,bend,0,2,0,2,1462,3,149.909,8.173,928,294,1,0.949633183,0.001131222,1
41617876,metal,metal,145,0,0,0,0,attribute,1,2,1,2,1465,1,6.896,5.703,928,294,133,0.195965011,0.150452489,0
41617876,hold pieces of paper together,hold paper together,294,0,0,0,0,bind,1,2,1,2,1465,2,56.36,5.703,928,294,283,0.039926637,0.320135747,0
28932973,Paperclip,paperclip,33,1,0,1,0,bind,1,1,0,0,1467,1,7.355,7.479,928,294,33,0.446247178,0.037330317,1
61081291,hold papers together,hold paper together,294,0,0,1,1,bind,1,2,0,2,1468,1,9.31,2.774,928,294,283,0.039926637,0.320135747,0
61081291,toothpick,toothpick,58,0,0,1,1,tip,1,2,1,2,1468,2,15.975,2.774,928,294,56,0.279063205,0.063348416,0
61081291,lock pick,lock picker,186,0,0,1,1,tip,0,2,0,2,1468,3,19.624,2.774,928,294,178,0.10496614,0.201357466,0
61081291,bobby pin,bobby pin,6,1,1,1,1,bind,0,2,1,2,1468,4,22.208,2.774,928,294,6,0.775112867,0.00678733,1
37884711,lockpick,lock picker,186,0,0,2,1,tip,1,2,1,3,1472,1,2.871,7.92,928,294,178,0.10496614,0.201357466,0
37884711,circuit connector,circuit,9,1,1,2,1,link,1,2,1,3,1472,2,14.324,7.92,928,294,9,0.706123025,0.010180995,1
37884711,toothpick,toothpick,58,0,0,2,1,tip,0,2,1,3,1472,3,18.856,7.92,928,294,56,0.279063205,0.063348416,0
37884711,poker,poker,26,1,0,2,1,tip,0,2,0,3,1472,4,29.808,7.92,928,294,25,0.522291196,0.028280543,1
82593660,paper,paper s ,173,0,0,4,2,bind,1,4,1,4,1476,1,8.888,3.661,928,294,167,0.153639955,0.188914027,0
82593660,attach,attach,20,1,0,4,2,bind,0,4,0,4,1476,2,13.075,3.661,928,294,20,0.578724605,0.022624434,1
82593660,note,notes,6,1,1,4,2,bind,0,4,0,4,1476,3,15.849,3.661,928,294,5,0.797968397,0.005656109,1
82593660,sharp,sharp,7,1,1,4,2,tip,1,4,1,4,1476,4,20.235,3.661,928,294,7,0.750141084,0.007918552,1
82593660,metal,metal,145,0,0,4,2,attribute,1,4,1,4,1476,5,21.314,3.661,928,294,133,0.195965011,0.150452489,0
82593660,silver,silver,31,1,0,4,2,attribute,0,4,0,4,1476,6,22.362,3.661,928,294,31,0.455276524,0.035067873,1
82593660,office,office,51,0,0,4,2,location,1,4,1,4,1476,7,26.562,3.661,928,294,45,0.342268623,0.050904977,0
19113653,teacher,teacher,7,1,1,5,3,location,1,3,0,2,1483,1,2.052,19.392,928,294,7,0.750141084,0.007918552,1
19113653,school,school,15,1,0,5,3,location,0,3,0,2,1483,2,12.447,19.392,928,294,15,0.624576749,0.016968326,1
19113653,business,business,5,1,1,5,3,location,0,3,0,2,1483,3,15.082,19.392,928,294,5,0.797968397,0.005656109,1
19113653,paper,paper s ,173,0,0,5,3,bind,1,3,1,2,1483,4,23.383,19.392,928,294,167,0.153639955,0.188914027,0
19113653,together,together,54,0,0,5,3,bind,0,3,0,2,1483,5,29.585,19.392,928,294,49,0.315744921,0.055429864,0
19113653,stacked,stack,12,1,0,5,3,bind,0,3,0,2,1483,6,35.815,19.392,928,294,11,0.686653499,0.012443439,1
19113653,clutter,clutter,1,1,1,5,3,icon,1,3,1,2,1483,7,38.65,19.392,928,294,1,0.949633183,0.001131222,1
59627101,hold important papers,hold paper together,294,0,0,3,0,bind,1,3,1,3,1490,1,12.047,5.436,928,294,283,0.039926637,0.320135747,0
59627101,use as a book mark,bookmark,43,1,0,3,0,bind,0,3,0,3,1490,2,24.948,5.436,928,294,42,0.360891648,0.047511312,1
59627101,silver,silver,31,1,0,3,0,attribute,1,3,1,3,1490,3,38.48,5.436,928,294,31,0.455276524,0.035067873,1
59627101,multi-colored,colors,46,1,0,3,0,attribute,0,3,0,3,1490,4,49.32,5.436,928,294,45,0.342268623,0.050904977,0
59627101,chain together,chain,62,0,0,3,0,link,1,3,1,3,1490,5,62.462,5.436,928,294,58,0.246896163,0.06561086,0
97148344,HOLD,hold,30,1,0,1,0,bind,1,1,1,1,1495,1,10.649,1.713,928,294,27,0.500282167,0.030542986,1
46752354,paper,paper s ,173,0,0,2,1,bind,1,2,0,1,1496,1,16.604,2.847,928,294,167,0.153639955,0.188914027,0
46752354,attach,attach,20,1,0,2,1,bind,0,2,0,1,1496,2,34.479,2.847,928,294,20,0.578724605,0.022624434,1
46752354,undo and use as a pin,pin,9,1,1,2,1,tip,1,2,1,1,1496,3,66.277,2.847,928,294,8,0.7251693,0.009049774,1
32363935,staple,staple,49,0,0,2,1,bend,1,3,1,3,1499,1,1.785,3.74,928,294,49,0.315744921,0.055429864,0
32363935,larger,large,16,1,0,2,1,attribute,1,3,1,3,1499,2,3.386,3.74,928,294,16,0.611738149,0.018099548,1
32363935,sticks better,sticks better,1,1,1,2,1,bind,1,3,1,3,1499,3,12.116,3.74,928,294,1,0.949633183,0.001131222,1
18595102,earring,earring,62,0,0,2,1,bend,1,3,1,3,1502,1,4.377,2.507,928,294,57,0.263120767,0.064479638,0
18595102,string together many for a necklace,necklace,41,1,0,2,1,link,1,3,1,3,1502,2,18.926,2.507,928,294,39,0.394892777,0.044117647,1
18595102,straighten one end and use to manually open a DVD drive door when the power goes out,press reset button,57,0,0,2,1,tip,1,3,1,3,1502,3,43.888,2.507,928,294,53,0.294441309,0.059954751,0
18595102,makeshift toothpick,toothpick,58,0,0,2,1,tip,0,3,0,3,1502,4,51.419,2.507,928,294,56,0.279063205,0.063348416,0
18595102,great for scratching the top layer off lottery cards,scratch lottery ticket,3,1,1,2,1,tip,0,3,0,3,1502,5,66.849,2.507,928,294,3,0.842832957,0.003393665,1
64210665,hold papers,hold paper together,294,0,0,0,0,bind,1,1,1,1,1507,1,8.324,2.296,928,294,283,0.039926637,0.320135747,0
12876259,Clipping papers together,hold paper together,294,0,0,0,0,bind,1,2,0,1,1508,1,41.16,4.339,928,294,283,0.039926637,0.320135747,0
12876259,Unlock a door,lock picker,186,0,0,0,0,tip,1,2,1,1,1508,2,50.249,4.339,928,294,178,0.10496614,0.201357466,0
76265545,use to open door,open door,6,1,1,3,1,bend,1,2,1,2,1510,1,9.981,9.969,928,294,6,0.775112867,0.00678733,1
76265545,colorful,colors,46,1,0,3,1,attribute,1,2,1,2,1510,2,18.341,9.969,928,294,45,0.342268623,0.050904977,0
76265545,gray,colors,46,1,0,3,1,attribute,0,2,0,2,1510,3,22.483,9.969,928,294,45,0.342268623,0.050904977,0
53806604,coil it to make a spring,spring,3,1,1,2,1,bend,1,4,1,4,1513,1,32.459,15.409,928,294,3,0.842832957,0.003393665,1
53806604,hold paper together,hold paper together,294,0,0,2,1,bind,1,4,1,4,1513,2,38.199,15.409,928,294,283,0.039926637,0.320135747,0
53806604,straighten it to make a lock pick,lock picker,186,0,0,2,1,tip,1,4,1,4,1513,3,51.557,15.409,928,294,178,0.10496614,0.201357466,0
53806604,open it partly,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.624576749,0.016968326,1
89496062,keep papers together,hold paper together,294,0,0,0,0,bind,1,1,1,1,1517,1,32.349,4.606,928,294,283,0.039926637,0.320135747,0
19862158,pick a lock,lock picker,186,0,0,3,2,tip,1,3,1,4,1518,1,3.576,1.571,928,294,178,0.10496614,0.201357466,0
19862158,hold pants together,hold pants together,1,1,1,3,2,bind,1,3,1,4,1518,2,8.568,1.571,928,294,1,0.949633183,0.001131222,1
