partID,TypeItem,Response,Std,FlexCat
17406806,U1,reset a watch ,reset watch,tip
79900360,U1,Aluminum,aluminum,attribute
79900360,U1,Paper,paper(s),bind
79900360,U1,Steel,steel,attribute
79900360,U1,Plastic,plastic,attribute
32723065,U1,making a necklace,necklace,link
32723065,U1,"unfolded, use it to press tiny reset buttons (like on computer)",press reset button,tip
97200111,U1,Chain,chain,link
97200111,U1,Unbend,unbend,bend
97200111,U1,Office,office,location
97200111,U1,Organize,organize,bind
97200111,U1,Poke,poker,tip
97200111,U1,Metal,metal,attribute
97200111,U1,Plastic-coated,plastic,attribute
97200111,U1,Silver,silver,attribute
97200111,U1,Colorful,colors,attribute
97200111,U1,Circular,circular,attribute
97200111,U1,Unite,bind,bind
23874702,U1,phone holder,holder,bend
23874702,U1,dress holder,hanger,bend
78844703,U1,hook,hook,bend
78844703,U1,lock picker,lock picker,tip
78844703,U1,stirrer for small paint bottles,stir stick,tip
78844703,U1,poker,poker,tip
70351050,U1,staples,staple,bend
12418187,U1,hold,hold,bind
12418187,U1,bend,bend,bend
26197707,U1,collection,collection,attribute
26197707,U1,hair pin,hair pin,bind
26197707,U1,necklace,necklace,link
26197707,U1,paper holder,hold paper together,bind
26197707,U1,decoration,decoration,icon
26197707,U1,chain,chain,link
71855380,U1,To arrange the papers,organize,bind
56032122,U1,Metal,metal,attribute
56032122,U1,plastic ,plastic,attribute
41654252,U1,colors,colors,attribute
41654252,U1,metal,metal,attribute
41654252,U1,cold,cold,attribute
41654252,U1,smoth,smooth,attribute
41654252,U1,shiney,shiny,attribute
41654252,U1,small,small,attribute
41654252,U1,large,large,attribute
41654252,U1,practical,practical,icon
54157051,U1,minutiae,minutiae,icon
54157051,U1,paper,paper(s),bind
54157051,U1,boring,boring,icon
54157051,U1,paperwork,paperwork,bind
54157051,U1,necessary,necessary,location
54157051,U1,metal,metal,attribute
54157051,U1,steel,steel,attribute
54157051,U1,small,small,attribute
54157051,U1,large,large,attribute
54157051,U1,different models,shapes,attribute
40733644,U1,book,book,bind
40733644,U1,letter,letter,bind
40733644,U1,paper,paper(s),bind
13169420,U1,Metal,metal,attribute
13169420,U1,Microsoft word,Microsoft,icon
13169420,U1,lockpick,lock picker,tip
13169420,U1,paper holder,hold paper together,bind
13169420,U1,buisness,business,location
13169420,U1,orginization ,organize,bind
59823693,U1,paper ,paper(s),bind
59823693,U1,hold,hold,bind
59823693,U1,pick,pick,tip
59823693,U1,lock,lock picker,tip
59823693,U1,hook,hook,bend
59823693,U1,bend,bend,bend
60418718,U1,papers,paper(s),bind
60418718,U1,mini slingshots,slingshot,bend
60418718,U1,toothpic,toothpick,tip
60418718,U1,eye glass repair,glass repair,tip
60418718,U1,lock pic,lock picker,tip
51112041,U1,Combined paperwork,paperwork,bind
51112041,U1,holding files,files,bind
51112041,U1,use to unlock door,lock picker,tip
80486290,U1,Lock pick,lock picker,tip
80486290,U1,Angel craft,angel craft,icon
80486290,U1,Painting tool,paint brush,tip
67320436,U1,metal,metal,attribute
67320436,U1,holds papers ,hold paper together,bind
69139430,U1,Earrings,earring,bend
69139430,U1,grouping paper,hold paper together,bind
69139430,U1,necklaces,necklace,link
69139430,U1,jar filler,jar filler,icon
11372951,U1,To hold papers together.,hold paper together,bind
11372951,U1,To open a door. ,lock picker,tip
11372951,U1,To pop a balloon.,pop balloon,tip
11372951,U1,To deflate a ball,poke a hole in something,tip
11372951,U1,to clean underneath nails,clean fingernail,tip
50270483,U1,work,work,location
50270483,U1,papers,paper(s),bind
50270483,U1,filing,filing,bind
50270483,U1,metal,metal,attribute
50270483,U1,silver,silver,attribute
50270483,U1,organize,organize,bind
50270483,U1,group,group,attribute
50270483,U1,supplies,supplies,attribute
89221318,U1,Paper,paper(s),bind
31155613,U1,joining papers,hold paper together,bind
31155613,U1,connecting two wires,circuit,link
31155613,U1,picking at teeth,toothpick,tip
31155613,U1,cleaning the end of a tube,clean tube,tip
31155613,U1,use as a tie clasp,tie clip,bind
19064020,U1,lock pick,lock picker,tip
19064020,U1,worry object,fidgeting,icon
19064020,U1,holder,holder,bend
19064020,U1,metal,metal,attribute
19064020,U1,plastic,plastic,attribute
40435244,U1,Metal,metal,attribute
40435244,U1,Hold papers together,hold paper together,bind
40435244,U1,Bend into shape,make shapes,bend
40435244,U1,Link together,chain,link
51455126,U1,Annoying Microsoft Word Assistant,Microsoft,icon
51455126,U1,Metal item that holds papers together,hold paper together,bind
51455126,U1,Missing when I need one,hard to find,location
51455126,U1,Unfolded used to break in a door,lock picker,tip
71721557,U1,Paper ,paper(s),bind
71721557,U1,stapler,stapler,attribute
71721557,U1,office supplies ,office supply,location
42072154,U1,metal,metal,attribute
42072154,U1,silver,silver,attribute
42072154,U1,colors,colors,attribute
42072154,U1,plastic,plastic,attribute
42072154,U1,keep things togethert,together,bind
42072154,U1,work,work,location
73471503,U1,hold papers,hold paper together,bind
73471503,U1,hang ornaments,hang ornament,bend
73471503,U1,get something stuck in tight place,retrieve from small space,tip
73471503,U1,"use for letter ""S""",S-shape,bend
73471503,U1,bookmark,bookmark,bind
90871864,U1,paper,paper(s),bind
45664076,U1,sticking things together,together,bind
45664076,U1,paper holding,hold paper together,bind
45664076,U1,weapon,weapon,tip
45664076,U1,lock picking,lock picker,tip
45664076,U1,bend,bend,bend
79585888,U1,organization,organize,bind
79585888,U1,office supplies,office supply,location
79585888,U1,sorting,sorting,bind
79585888,U1,filing,filing,bind
49295397,U1,clippy,Microsoft,icon
49295397,U1,hold papers,hold paper together,bind
49295397,U1,make twangy sound,instrument,bend
49295397,U1,link together,chain,link
49295397,U1,money clip,money clip,bind
49295397,U1,put on lip,put on lip,bind
49295397,U1,fake fingernails,fake fingernails,bind
18607291,U1,inexpensive,cheap,attribute
18607291,U1,chain,chain,link
18607291,U1,hold things together,together,bind
18607291,U1,"as common as wheel, napkin",common,attribute
18607291,U1,great name for a secret government project,operation paperclip,icon
80984008,U1,to hold papers together,hold paper together,bind
80984008,U1,small hole cleaner,clear hole,tip
80984008,U1,lock pick,lock picker,tip
80984008,U1,eye glass arm repair,glass repair,tip
39495925,U1,hold papers together,hold paper together,bind
39495925,U1,mini sculpture,sculpture,bend
39495925,U1,fidget toy,fidgeting,icon
39495925,U1,lock picker,lock picker,tip
11609688,U1,wire,wire,bend
11609688,U1,fastener,fastener,bind
62878730,U1,files,files,bind
62878730,U1,packet,packets,bind
62878730,U1,metal,metal,attribute
62878730,U1,magnet,magnet,attribute
62878730,U1,pick a lock,lock picker,tip
91745050,U1,life,life,icon
91745050,U1,metal,metal,attribute
91745050,U1,big,large,attribute
91745050,U1,small,small,attribute
91745050,U1,round,round,attribute
91745050,U1,plastic,plastic,attribute
91745050,U1,staples,staple,bend
91745050,U1,clips,clip,icon
91745050,U1,cd drives,eject disk/SIM tray,tip
75324499,U1,Clipping papers,clip paper,bind
75324499,U1,As a metal tie wrap,tie clip,bind
93835574,U1,Earrings,earring,bend
93835574,U1,Holding curtains,hold curtains,bind
93835574,U1,Holding hair back,hair tie,bind
93835574,U1,Cleaning pipes,pipe cleaner,tip
93835574,U1,Making chains,chain,link
93835574,U1,Grouping wires together,cord holder,bind
55464460,U1,Tatoo,tattoo,tip
94742790,U1,government program for bringing nazi scientists to america after wwii,operation paperclip,icon
94742790,U1,internet nickname,nickname,icon
94742790,U1,implement used to hold pieces of paherper toget,hold paper together,bind
16687093,U1,eye glass screw replacement,glass repair,tip
16687093,U1,cleaner gets hard to reach spots,clean crevice,tip
16687093,U1,ornament hanger,hang ornament,bend
16687093,U1,hook,hook,bend
16687093,U1,jewelry clasp,clasp,bind
40573434,U1,organizer,organize,bind
40573434,U1,papers together ,hold paper together,bind
40573434,U1,clip sgirt,clip shirt,bind
94363814,U1,paperclip?,paperclip,bind
60330215,U1,bobby pin,hair tie,bind
60330215,U1,as a needle,needle,tip
60330215,U1,in place of a safety pin,safety pin,tip
60330215,U1,nail cleaner,clean fingernail,tip
60330215,U1,to push a reset button,press reset button,tip
58218682,U1,paper,paper(s),bind
58218682,U1,organize,organize,bind
58218682,U1,earrings,earring,bend
58218682,U1,crafts,arts/crafts,bend
58218682,U1,lock pick,lock picker,tip
58218682,U1,tool,tool,tip
58218682,U1,stirrer,stir stick,tip
58218682,U1,clip paper,clip paper,bind
58218682,U1,put in a cup,jar filler,icon
58218682,U1,office supplies,office supply,location
58218682,U1,sculpture,sculpture,bend
58218682,U1,put in a box,box,location
58218682,U1,put in a drawer,desk drawer,location
58218682,U1,link together,chain,link
58218682,U1,play games with,play games,icon
23480181,U1,paper,paper(s),bind
23480181,U1,files,files,bind
23480181,U1,pages,pages,bind
23480181,U1,books,books,bind
23480181,U1,lockpick,lock picker,tip
23480181,U1,trombone,trombone,bend
23480181,U1,microsoft word,Microsoft,icon
23480181,U1,chains,chain,link
77794156,U1,paper,paper(s),bind
77794156,U1,work,work,location
77794156,U1,bend,bend,bend
77794156,U1,office,office,location
77794156,U1,word,Microsoft,icon
32262733,U1,jewelry,jewelry,bend
32262733,U1,ornament hangers,hang ornament,bend
32262733,U1,chip clips,chip clip,bind
69214566,U1,hold paper,hold paper together,bind
69214566,U1,paper,paper(s),bind
69214566,U1,clip,clip,icon
69214566,U1,silver,silver,attribute
75034278,U1,Papers,paper(s),bind
75034278,U1,hang decor,hang décor,link
12138126,U1,paper,paper(s),bind
12138126,U1,necklace,necklace,link
12138126,U1,play game,play games,icon
12138126,U1,iphone sim card slot,eject disk/SIM tray,tip
12138126,U1,reset button on electronic device,press reset button,tip
69951834,U1,Staple,staple,bend
69951834,U1,tape,tape,location
69951834,U1,fastener,fastener,bind
69951834,U1,brad,brad,bind
69951834,U1,metal,metal,attribute
69951834,U1,colored,colors,attribute
69951834,U1,plastic,plastic,attribute
69951834,U1,decorative,decoration,icon
69951834,U1,clio,clip,icon
88903080,U1,nail dirt remover,clean fingernail,tip
88903080,U1,dirt picker,dirt picker,tip
88903080,U1,horse shoe cleaner,horseshoe cleaner,tip
88903080,U1,keep papers together,hold paper together,bind
48161169,U1,use to reset computer/eject stuck disk,press reset button,tip
48161169,U1,student essays,essay,bind
48161169,U1,short story submissions,short story,bind
48161169,U1,metal,metal,attribute
48161169,U1,round edges,round,attribute
48161169,U1,chain,chain,link
48161169,U1,paperclip holder,holder,bend
48161169,U1,desk,desk,location
48161169,U1,documents,documents,bind
10452422,U1,Printer,printer,location
10452422,U1,Desk,desk,location
10452422,U1,Computer,computer,location
10452422,U1,ink pens,pencil/pen,tip
10452422,U1,copier paper,copier paper,location
10452422,U1,staple,staple,bend
10452422,U1,files,files,bind
10452422,U1,filing cabinet,filing,bind
10452422,U1,office,office,location
26985971,U1,flexible,flexible,attribute
26985971,U1,small,small,attribute
26985971,U1,shiny,shiny,attribute
12157740,U1,Clipping papers together ,hold paper together,bind
12157740,U1,picking locks,lock picker,tip
12157740,U1,school,school,location
97649442,U1,Earring,earring,bend
97649442,U1,weapon,weapon,tip
97649442,U1,needle,needle,tip
97649442,U1,pin,pin,tip
97649442,U1,somethin used to hang an object from a drop ceiling,hang from drop ceiling,link
97649442,U1,scratch lottery caeds,scratch lottery ticket,tip
97649442,U1, Clasp,clasp,bind
97649442,U1,toothpick,toothpick,tip
97649442,U1,backscratcher,back scratcher,tip
97649442,U1,clean nails ,clean fingernail,tip
31812440,U1,metal,metal,attribute
31812440,U1,colored,colors,attribute
31812440,U1,strong,strong,attribute
31812440,U1,binding,binding,bind
31812440,U1,paper,paper(s),bind
31812440,U1,marker,marker,tip
10463558,U1,Spearing things,spear,tip
10463558,U1,Cleaning your nails,clean fingernail,tip
10463558,U1,Cleaning tile,clean grout,tip
10463558,U1,toy for a pet,pet toy,icon
10463558,U1,push pin,tack,tip
10463558,U1,holding things together,together,bind
10463558,U1,art projects,arts/crafts,bend
43791558,U1,size,sizes,attribute
43791558,U1,color,colors,attribute
43791558,U1,material made of,material,attribute
94514529,U1,Metal,metal,attribute
94514529,U1,Useful,useful,icon
94514529,U1,Helpful,helpful,icon
87282590,U1,Microsoft Office Assistant-Clippy,Microsoft,icon
87282590,U1,work,work,location
87282590,U1,paperwork,paperwork,bind
87282590,U1,bookkeeping,book keeping,bind
87282590,U1,church offerings,church offering,bind
87282590,U1,organization,organize,bind
27011024,U1,Organize,organize,bind
27011024,U1,Metal,metal,attribute
27011024,U1,Hold papers,hold paper together,bind
27011024,U1,Poke,poker,tip
78009718,U1,Paperclip,paperclip,bind
56095146,U1,hold papers,hold paper together,bind
56095146,U1,jimmy lock,lock picker,tip
56095146,U1,scrape pipe,pipe cleaner,tip
56095146,U1,poke hole,poke a hole in something,tip
56095146,U1,hold straps together,hold straps together,bind
56095146,U1,short a circut?,short circuit,attribute
56095146,U1,make a circut,circuit,link
56095146,U1,key chain,keyring,bend
56095146,U1,art,arts/crafts,bend
56095146,U1,earring,earring,bend
56095146,U1,underframe wire for miniature figure,wireframe,bend
56095146,U1,hang something from a thumb tack,hang from tack,link
56095146,U1,spoon,spoon,icon
56095146,U1,kebab holder,kebab,tip
56095146,U1,roach killer,roach killer,bind
56095146,U1,olive stabber,olive stabber,tip
52470878,U1,to clip paper,clip paper,bind
52470878,U1,To dig objects out of small places,retrieve from small space,tip
52470878,U1,to clean grout,clean grout,tip
76917568,U1,keep two pieces of paper together,hold paper together,bind
76917568,U1,keep a pincurl in place,keep pincurl in place,bind
76917568,U1,clean your fingernail with it,clean fingernail,tip
76917568,U1,hold the laundry on the line,clothespin,bind
40497959,U1,Holds thing together ,together,bind
40497959,U1,Is used to open locked doors on TV,open TV door,tip
40497959,U1,Simple,simple,attribute
40497959,U1,can bend out of shape,bend,bend
40497959,U1,can be a weapon,weapon,tip
64887182,U1,Paperclip,paperclip,bind
27411237,U1,bind papers,binding,bind
27411237,U1,make sculptures,sculpture,bend
27411237,U1,tie things together,together,bind
27411237,U1,convey electricity,circuit,link
27411237,U1,make hangers,hanger,bend
27411237,U1,make metal loops for jewelry,jewelry,bend
27411237,U1,small posts for growing plants,plant support,tip
27411237,U1,tiny weapon,weapon,tip
27411237,U1,buy a house (as the guy on craigslist did),red paperclip,icon
27411237,U1,write a song about a paperclip,write song about paperclip,icon
27411237,U1,start a cult around the worship of paperclips,start paperclip cult,icon
27411237,U1,get a job making paperclips,job making paperclips,icon
27411237,U1,paperclip possibilities are endless,endless possibilities,icon
36423008,U1,CLIP PAPERS TOGETHER,hold paper together,bind
36423008,U1,LOCK PICK,lock picker,tip
36423008,U1,TOOTHPICK,toothpick,tip
